175, 112, 255
179, 110, 255
151, 98, 255
168, 101, 255
178, 103, 255
163, 101, 255
180, 107, 255
173, 102, 255
177, 110, 255
178, 105, 255
125, 81, 246
172, 113, 255
173, 108, 255
180, 108, 255
175, 107, 255
176, 102, 255
179, 106, 255
169, 103, 255
174, 102, 255
177, 106, 255
173, 100, 255
167, 100, 255
158, 102, 255
172, 107, 255
171, 99, 255
175, 103, 255
157, 102, 255
167, 106, 255
173, 102, 254
171, 101, 255
161, 101, 255
169, 99, 255
156, 102, 255
178, 108, 255
150, 100, 248
172, 101, 255
154, 101, 255
144, 97, 239
138, 90, 255
159, 100, 255
177, 104, 255
181, 105, 255
172, 103, 255
