58, 234, 176
64, 236, 182
63, 240, 185
73, 235, 181
67, 236, 180
97, 230, 188
59, 239, 181
69, 233, 184
63, 236, 178
61, 236, 185
89, 235, 189
83, 236, 188
68, 235, 182
57, 234, 176
66, 236, 180
60, 239, 180
70, 238, 185
66, 233, 174
58, 234, 180
87, 237, 197
67, 236, 184
64, 237, 187
86, 237, 190
61, 236, 180
70, 235, 179
61, 239, 182
67, 239, 185
58, 233, 174
50, 236, 175
69, 237, 181
58, 234, 175
67, 233, 174
63, 240, 184
67, 235, 183
58, 237, 176
63, 236, 177
74, 237, 185
83, 236, 187
53, 236, 176
59, 231, 172
55, 234, 173
60, 238, 178
84, 235, 187
68, 237, 190
66, 236, 179
60, 239, 179
62, 239, 181
88, 236, 191
62, 231, 177
77, 238, 182
64, 239, 187
68, 234, 184
101, 237, 193
59, 238, 179
80, 237, 186
92, 234, 189
